sample	cval	segs	waterfall	median_seg_length	algorithm
P-0016041-T02-IM6	50	25	0.479363593925021	132869560	dryclean
P-0016041-T02-IM6	75	25	0.479363593925021	132869560	dryclean
P-0016041-T02-IM6	100	25	0.479363593925021	132869560	dryclean
P-0016041-T02-IM6	150	24	0.479363593925021	133020102.5	dryclean
P-0016041-T02-IM6	200	23	0.479363593925021	133170645	dryclean
P-0016093-T02-IM6	25	87	0.493199567733765	22217392	facets
P-0016093-T02-IM6	50	33	0.493199567733765	80605826	facets
P-0016093-T02-IM6	75	29	0.493199567733765	86418578	facets
P-0016093-T02-IM6	100	29	0.493199567733765	86418578	facets
P-0016093-T02-IM6	150	25	0.493199567733765	93122050	facets
P-0016093-T02-IM6	200	23	0.493199567733765	133170647	facets
P-0016093-T02-IM6	25	81	0.240291958677077	22228207	dryclean
P-0016093-T02-IM6	50	38	0.240291958677077	65336702.5	dryclean
P-0016093-T02-IM6	75	29	0.240291958677077	89767857	dryclean
P-0016093-T02-IM6	100	27	0.240291958677077	90390269	dryclean
P-0016093-T02-IM6	150	24	0.240291958677077	124840411	dryclean
P-0016093-T02-IM6	200	23	0.240291958677077	133170647	dryclean
P-0016133-T01-IM6	25	59	0.288718079234576	34009459	facets
P-0016133-T01-IM6	50	26	0.288718079234576	109443711.5	facets
P-0016133-T01-IM6	75	24	0.288718079234576	129317368	facets
P-0016133-T01-IM6	100	24	0.288718079234576	129317368	facets
P-0016133-T01-IM6	150	24	0.288718079234576	129317368	facets
P-0016133-T01-IM6	200	24	0.288718079234576	129317368	facets
P-0016133-T01-IM6	25	55	0.168169418711965	34009459	dryclean
P-0016133-T01-IM6	50	26	0.168169418711965	109640150.5	dryclean
P-0016133-T01-IM6	75	26	0.168169418711965	109640150.5	dryclean
P-0016133-T01-IM6	100	24	0.168169418711965	129513807	dryclean
P-0016133-T01-IM6	150	24	0.168169418711965	129513807	dryclean
P-0016133-T01-IM6	200	24	0.168169418711965	129513807	dryclean
P-0016145-T01-IM6	25	77	0.227802041743694	28982381	facets
P-0016145-T01-IM6	50	43	0.227802041743694	44481750	facets
P-0016145-T01-IM6	75	35	0.227802041743694	62334748	facets
P-0016145-T01-IM6	100	30	0.227802041743694	87769697.5	facets
P-0016145-T01-IM6	150	29	0.227802041743694	89767865	facets
P-0016145-T01-IM6	200	28	0.227802041743694	91444907.5	facets
P-0016145-T01-IM6	25	123	0.136023454071289	13360550	dryclean
P-0016145-T01-IM6	50	57	0.136023454071289	34664825	dryclean
P-0016145-T01-IM6	75	43	0.136023454071289	35946431	dryclean
P-0016145-T01-IM6	100	38	0.136023454071289	59708099	dryclean
P-0016145-T01-IM6	150	35	0.136023454071289	73738944	dryclean
P-0016145-T01-IM6	200	34	0.136023454071289	76556047	dryclean
P-0016151-T01-IM6	25	124	0.208855243765163	12743141	facets
P-0016151-T01-IM6	50	87	0.208855243765163	18193389	facets
P-0016151-T01-IM6	75	76	0.208855243765163	21448948	facets
P-0016151-T01-IM6	100	74	0.208855243765163	24417196.5	facets
P-0016151-T01-IM6	150	61	0.208855243765163	30254276	facets
P-0016151-T01-IM6	200	55	0.208855243765163	32017110	facets
P-0016151-T01-IM6	25	123	0.168696350346178	13548550	dryclean
P-0016151-T01-IM6	50	86	0.168696350346178	18212614.5	dryclean
P-0016151-T01-IM6	75	76	0.168696350346178	24260706	dryclean
P-0016151-T01-IM6	100	69	0.168696350346178	29632362	dryclean
P-0016151-T01-IM6	150	62	0.168696350346178	31177304.5	dryclean
P-0016151-T01-IM6	200	50	0.168696350346178	41563711	dryclean
P-0016151-T02-IM6	25	150	0.356081030621122	11286838.5	facets
P-0016151-T02-IM6	50	80	0.356081030621122	20687089	facets
P-0016151-T02-IM6	75	53	0.356081030621122	37502400	facets
P-0016151-T02-IM6	100	47	0.356081030621122	40142942	facets
P-0016151-T02-IM6	150	36	0.356081030621122	71148416.5	facets
P-0016151-T02-IM6	200	33	0.356081030621122	74320005	facets
P-0016151-T02-IM6	25	156	0.169886357181336	9877117	dryclean
P-0016151-T02-IM6	50	84	0.169886357181336	17939209.5	dryclean
P-0016151-T02-IM6	75	73	0.169886357181336	26692050	dryclean
P-0016151-T02-IM6	100	68	0.169886357181336	28304218.5	dryclean
P-0016151-T02-IM6	150	49	0.169886357181336	31562948	dryclean
P-0016151-T02-IM6	200	45	0.169886357181336	35946455	dryclean
P-0016190-T01-IM6	25	191	0.371260812314944	8808352	facets
P-0016190-T01-IM6	50	97	0.371260812314944	13349470	facets
P-0016190-T01-IM6	75	72	0.371260812314944	26569277	facets
P-0016190-T01-IM6	100	64	0.371260812314944	35392218	facets
P-0016190-T01-IM6	150	54	0.371260812314944	44349939.5	facets
P-0016190-T01-IM6	200	45	0.371260812314944	55238663	facets
P-0016190-T01-IM6	25	202	0.227477203922491	8440269.5	dryclean
P-0016190-T01-IM6	50	90	0.227477203922491	15082038	dryclean
P-0016190-T01-IM6	75	70	0.227477203922491	24970152.5	dryclean
P-0016190-T01-IM6	100	62	0.227477203922491	33256335	dryclean
P-0016190-T01-IM6	150	48	0.227477203922491	55708768	dryclean
P-0016190-T01-IM6	200	44	0.227477203922491	56344445.5	dryclean
P-0016215-T01-IM6	25	259	0.314688640463387	6284543	facets
P-0016215-T01-IM6	50	153	0.314688640463387	12085100	facets
P-0016215-T01-IM6	75	108	0.314688640463387	18329576	facets
P-0016215-T01-IM6	100	81	0.314688640463387	28288844	facets
P-0016215-T01-IM6	150	67	0.314688640463387	33182100	facets
P-0016215-T01-IM6	200	61	0.314688640463387	36598850	facets
P-0016215-T01-IM6	25	278	0.19015370104907	5658703.5	dryclean
P-0016215-T01-IM6	50	154	0.19015370104907	11776017	dryclean
P-0016215-T01-IM6	75	100	0.19015370104907	21142513	dryclean
P-0016215-T01-IM6	100	84	0.19015370104907	27128663	dryclean
P-0016215-T01-IM6	150	65	0.19015370104907	29277800	dryclean
P-0016215-T01-IM6	200	54	0.19015370104907	36063090.5	dryclean
P-0016222-T01-IM6	25	186	0.772167326156953	8647098.5	facets
P-0016222-T01-IM6	50	93	0.772167326156953	16538823	facets
P-0016222-T01-IM6	75	67	0.772167326156953	29097100	facets
P-0016222-T01-IM6	100	58	0.772167326156953	29610522.5	facets
P-0016222-T01-IM6	150	48	0.772167326156953	40689352.5	facets
P-0016222-T01-IM6	200	36	0.772167326156953	56247495	facets
P-0016222-T01-IM6	25	105	0.662028105379292	16505650	dryclean
P-0016222-T01-IM6	50	51	0.662028105379292	33025012	dryclean
P-0016222-T01-IM6	75	42	0.662028105379292	40422052.5	dryclean
P-0016222-T01-IM6	100	34	0.662028105379292	78074864.5	dryclean
P-0016222-T01-IM6	150	24	0.662028105379292	133020025.5	dryclean
P-0016222-T01-IM6	200	24	0.662028105379292	133020025.5	dryclean
P-0016225-T01-IM6	25	97	0.780840945444754	18335874	facets
P-0016225-T01-IM6	50	54	0.780840945444754	34868420.5	facets
P-0016225-T01-IM6	75	44	0.780840945444754	42963486.5	facets
P-0016225-T01-IM6	100	44	0.780840945444754	42963486.5	facets
P-0016225-T01-IM6	150	36	0.780840945444754	59666627	facets
P-0016225-T01-IM6	200	29	0.780840945444754	86418573	facets
P-0016225-T01-IM6	25	76	0.683907028307538	24013922	dryclean
P-0016225-T01-IM6	50	49	0.683907028307538	39370837	dryclean
P-0016225-T01-IM6	75	40	0.683907028307538	57191272	dryclean
P-0016225-T01-IM6	100	29	0.683907028307538	87707071	dryclean
P-0016225-T01-IM6	150	25	0.683907028307538	132869335	dryclean
P-0016225-T01-IM6	200	23	0.683907028307538	133170687	dryclean
P-0016239-T01-IM6	25	78	0.210948111329456	21239105	facets
P-0016239-T01-IM6	50	29	0.210948111329456	86418600	facets
P-0016239-T01-IM6	75	27	0.210948111329456	100797841	facets
P-0016239-T01-IM6	100	27	0.210948111329456	100797841	facets
P-0016239-T01-IM6	150	27	0.210948111329456	100797841	facets
P-0016239-T01-IM6	200	27	0.210948111329456	100797841	facets
P-0016239-T01-IM6	25	79	0.119394293403448	18605687	dryclean
P-0016239-T01-IM6	50	31	0.119394293403448	80668340	dryclean
P-0016239-T01-IM6	75	27	0.119394293403448	93121986	dryclean
P-0016239-T01-IM6	100	27	0.119394293403448	93121986	dryclean
P-0016239-T01-IM6	150	27	0.119394293403448	93121986	dryclean
P-0016239-T01-IM6	200	27	0.119394293403448	93121986	dryclean
P-0016262-T01-IM6	25	108	0.422846279753307	12418981	facets
P-0016262-T01-IM6	50	56	0.422846279753307	30150759.5	facets
P-0016262-T01-IM6	75	48	0.422846279753307	36258892.5	facets
P-0016262-T01-IM6	100	46	0.422846279753307	40109310	facets
P-0016262-T01-IM6	150	46	0.422846279753307	40109310	facets
P-0016262-T01-IM6	200	44	0.422846279753307	43677443	facets
P-0016262-T01-IM6	25	96	0.276883765119527	14956109	dryclean
P-0016262-T01-IM6	50	53	0.276883765119527	35256899	dryclean
P-0016262-T01-IM6	75	52	0.276883765119527	36775108.5	dryclean
P-0016262-T01-IM6	100	48	0.276883765119527	45731619.5	dryclean
P-0016262-T01-IM6	150	46	0.276883765119527	48014969.5	dryclean
P-0016262-T01-IM6	200	45	0.276883765119527	50838500	dryclean
P-0016345-T01-IM6	25	193	0.259583655687396	7148582	facets
P-0016345-T01-IM6	50	104	0.259583655687396	14472508	facets
P-0016345-T01-IM6	75	86	0.259583655687396	22512976.5	facets
P-0016345-T01-IM6	100	72	0.259583655687396	26939511.5	facets
P-0016345-T01-IM6	150	60	0.259583655687396	31722957.5	facets
P-0016345-T01-IM6	200	58	0.259583655687396	32135144	facets
P-0016345-T01-IM6	25	200	0.169736100802744	7696946	dryclean
P-0016345-T01-IM6	50	110	0.169736100802744	15898160	dryclean
P-0016345-T01-IM6	75	84	0.169736100802744	24677225	dryclean
P-0016345-T01-IM6	100	74	0.169736100802744	28080315.5	dryclean
P-0016345-T01-IM6	150	57	0.169736100802744	35256950	dryclean
P-0016345-T01-IM6	200	54	0.169736100802744	39423381	dryclean
P-0016357-T01-IM6	25	66	0.301397604858584	23321580.5	facets
P-0016357-T01-IM6	50	31	0.301397604858584	80668600	facets
P-0016357-T01-IM6	75	29	0.301397604858584	86418558	facets
P-0016357-T01-IM6	100	29	0.301397604858584	86418558	facets
P-0016357-T01-IM6	150	27	0.301397604858584	99258588	facets
P-0016357-T01-IM6	200	27	0.301397604858584	99258588	facets
P-0016357-T01-IM6	25	79	0.190562858671472	24128332	dryclean
P-0016357-T01-IM6	50	32	0.190562858671472	79031635	dryclean
P-0016357-T01-IM6	75	32	0.190562858671472	79031635	dryclean
P-0016357-T01-IM6	100	32	0.190562858671472	79031635	dryclean
P-0016357-T01-IM6	150	30	0.190562858671472	89770382.5	dryclean
P-0016357-T01-IM6	200	28	0.190562858671472	95003942	dryclean
P-0016358-T01-IM6	25	83	0.275868462812068	25070988	facets
P-0016358-T01-IM6	50	27	0.275868462812068	93122022	facets
P-0016358-T01-IM6	75	25	0.275868462812068	132869550	facets
P-0016358-T01-IM6	100	25	0.275868462812068	132869550	facets
P-0016358-T01-IM6	150	25	0.275868462812068	132869550	facets
P-0016358-T01-IM6	200	23	0.275868462812068	133170576	facets
P-0016358-T01-IM6	25	73	0.174356857927632	22581664	dryclean
P-0016358-T01-IM6	50	31	0.174356857927632	80668614	dryclean
P-0016358-T01-IM6	75	28	0.174356857927632	89549365	dryclean
P-0016358-T01-IM6	100	28	0.174356857927632	89549365	dryclean
P-0016358-T01-IM6	150	28	0.174356857927632	89549365	dryclean
P-0016358-T01-IM6	200	27	0.174356857927632	92680198	dryclean
P-0016392-T01-IM6	25	184	0.857391143242729	8257743	facets
P-0016392-T01-IM6	50	87	0.857391143242729	20474150	facets
P-0016392-T01-IM6	75	55	0.857391143242729	31924559	facets
P-0016392-T01-IM6	100	45	0.857391143242729	48084709	facets
P-0016392-T01-IM6	150	26	0.857391143242729	99815497.5	facets
P-0016392-T01-IM6	200	26	0.857391143242729	99815497.5	facets
P-0016392-T01-IM6	25	91	0.558099634862646	10930750	dryclean
P-0016392-T01-IM6	50	37	0.558099634862646	62334748	dryclean
P-0016392-T01-IM6	75	33	0.558099634862646	73738955	dryclean
P-0016392-T01-IM6	100	29	0.558099634862646	89768144	dryclean
P-0016392-T01-IM6	150	25	0.558099634862646	102634096	dryclean
P-0016392-T01-IM6	200	25	0.558099634862646	102634096	dryclean
P-0016456-T01-IM6	25	80	0.338289512595827	26373063	facets
P-0016456-T01-IM6	50	29	0.338289512595827	86418523	facets
P-0016456-T01-IM6	75	25	0.338289512595827	125764378	facets
P-0016456-T01-IM6	100	25	0.338289512595827	125764378	facets
P-0016456-T01-IM6	150	25	0.338289512595827	125764378	facets
P-0016456-T01-IM6	200	25	0.338289512595827	125764378	facets
P-0016456-T01-IM6	25	67	0.199176027227268	21467433	dryclean
P-0016456-T01-IM6	50	29	0.199176027227268	86418523	dryclean
P-0016456-T01-IM6	75	25	0.199176027227268	120483513	dryclean
P-0016456-T01-IM6	100	25	0.199176027227268	120483513	dryclean
P-0016456-T01-IM6	150	25	0.199176027227268	120483513	dryclean
P-0016456-T01-IM6	200	25	0.199176027227268	120483513	dryclean
P-0016469-T01-IM6	25	60	0.537072795875463	32900893	facets
P-0016469-T01-IM6	50	29	0.537072795875463	86418558	facets
P-0016469-T01-IM6	75	27	0.537072795875463	119905023	facets
P-0016469-T01-IM6	100	26	0.537072795875463	122545725	facets
P-0016469-T01-IM6	150	26	0.537072795875463	122545725	facets
P-0016469-T01-IM6	200	26	0.537072795875463	122545725	facets
P-0016469-T01-IM6	25	64	0.326518875405523	26202930	dryclean
P-0016469-T01-IM6	50	29	0.326518875405523	93122037	dryclean
P-0016469-T01-IM6	75	26	0.326518875405523	115333094.5	dryclean
P-0016469-T01-IM6	100	26	0.326518875405523	115333094.5	dryclean
P-0016469-T01-IM6	150	26	0.326518875405523	115333094.5	dryclean
P-0016469-T01-IM6	200	25	0.326518875405523	132869213	dryclean
P-0016473-T01-IM6	25	69	0.236490193208645	25281650	facets
P-0016473-T01-IM6	50	34	0.236490193208645	77172307	facets
P-0016473-T01-IM6	75	30	0.236490193208645	83543506	facets
P-0016473-T01-IM6	100	30	0.236490193208645	83543506	facets
P-0016473-T01-IM6	150	30	0.236490193208645	83543506	facets
P-0016473-T01-IM6	200	30	0.236490193208645	83543506	facets
P-0016473-T01-IM6	25	73	0.176105095922713	25748664	dryclean
P-0016473-T01-IM6	50	38	0.176105095922713	66844098.5	dryclean
P-0016473-T01-IM6	75	34	0.176105095922713	77172307	dryclean
P-0016473-T01-IM6	100	34	0.176105095922713	77172307	dryclean
P-0016473-T01-IM6	150	34	0.176105095922713	77172307	dryclean
P-0016473-T01-IM6	200	34	0.176105095922713	77172307	dryclean
P-0016479-T01-IM6	25	82	0.334774130483415	20380161.5	facets
P-0016479-T01-IM6	50	32	0.334774130483415	80020766	facets
P-0016479-T01-IM6	75	26	0.334774130483415	106325280	facets
P-0016479-T01-IM6	100	26	0.334774130483415	106325280	facets
P-0016479-T01-IM6	150	26	0.334774130483415	106325280	facets
P-0016479-T01-IM6	200	25	0.334774130483415	93121987	facets
P-0016479-T01-IM6	25	85	0.184624798031121	15264473	dryclean
P-0016479-T01-IM6	50	35	0.184624798031121	79749442	dryclean
P-0016479-T01-IM6	75	33	0.184624798031121	80668382	dryclean
P-0016479-T01-IM6	100	33	0.184624798031121	80668382	dryclean
P-0016479-T01-IM6	150	32	0.184624798031121	88093270	dryclean
P-0016479-T01-IM6	200	30	0.184624798031121	90423070	dryclean
P-0016484-T03-IM6	25	138	0.453636114101425	10333332	facets
P-0016484-T03-IM6	50	59	0.453636114101425	37017066	facets
P-0016484-T03-IM6	75	37	0.453636114101425	73739073	facets
P-0016484-T03-IM6	100	30	0.453636114101425	88093316	facets
P-0016484-T03-IM6	150	28	0.453636114101425	90948247	facets
P-0016484-T03-IM6	200	26	0.453636114101425	92625235.5	facets
P-0016484-T03-IM6	25	115	0.259387495188411	11902967	dryclean
P-0016484-T03-IM6	50	41	0.259387495188411	45541088	dryclean
P-0016484-T03-IM6	75	31	0.259387495188411	81567800	dryclean
P-0016484-T03-IM6	100	25	0.259387495188411	121225300	dryclean
P-0016484-T03-IM6	150	23	0.259387495188411	133170695	dryclean
P-0016484-T03-IM6	200	23	0.259387495188411	133170695	dryclean
P-0016499-T01-IM6	25	100	0.26749410074807	14061375	facets
P-0016499-T01-IM6	50	59	0.26749410074807	35527318	facets
P-0016499-T01-IM6	75	51	0.26749410074807	44055139	facets
P-0016499-T01-IM6	100	46	0.26749410074807	47307685	facets
P-0016499-T01-IM6	150	45	0.26749410074807	49152987	facets
P-0016499-T01-IM6	200	44	0.26749410074807	51693655.5	facets
P-0016499-T01-IM6	25	127	0.172391992764541	10714632	dryclean
P-0016499-T01-IM6	50	57	0.172391992764541	39099488	dryclean
P-0016499-T01-IM6	75	50	0.172391992764541	44350179.5	dryclean
P-0016499-T01-IM6	100	46	0.172391992764541	45160435	dryclean
P-0016499-T01-IM6	150	45	0.172391992764541	45675900	dryclean
P-0016499-T01-IM6	200	44	0.172391992764541	47414443.5	dryclean
P-0016529-T01-IM6	25	161	0.268144765515818	10012050	facets
P-0016529-T01-IM6	50	61	0.268144765515818	33258581	facets
P-0016529-T01-IM6	75	42	0.268144765515818	57199495	facets
P-0016529-T01-IM6	100	37	0.268144765515818	68744560	facets
P-0016529-T01-IM6	150	31	0.268144765515818	80668481	facets
P-0016529-T01-IM6	200	31	0.268144765515818	80668481	facets
P-0016529-T01-IM6	25	190	0.160311409358309	8080193.5	dryclean
P-0016529-T01-IM6	50	80	0.160311409358309	24804825	dryclean
P-0016529-T01-IM6	75	49	0.160311409358309	51690528	dryclean
P-0016529-T01-IM6	100	41	0.160311409358309	57889490	dryclean
P-0016529-T01-IM6	150	37	0.160311409358309	68744560	dryclean
P-0016529-T01-IM6	200	33	0.160311409358309	79373200	dryclean
P-0016584-T01-IM6	25	149	0.290887964076768	9342800	facets
P-0016584-T01-IM6	50	64	0.290887964076768	26368292.5	facets
P-0016584-T01-IM6	75	50	0.290887964076768	35934495	facets
P-0016584-T01-IM6	100	43	0.290887964076768	39013786	facets
P-0016584-T01-IM6	150	33	0.290887964076768	65889237	facets
P-0016584-T01-IM6	200	29	0.290887964076768	89767857	facets
P-0016584-T01-IM6	25	166	0.159275861072468	10647272.5	dryclean
P-0016584-T01-IM6	50	69	0.159275861072468	25748745	dryclean
P-0016584-T01-IM6	75	51	0.159275861072468	37502403	dryclean
P-0016584-T01-IM6	100	46	0.159275861072468	40428301.5	dryclean
P-0016584-T01-IM6	150	34	0.159275861072468	61600454	dryclean
P-0016584-T01-IM6	200	34	0.159275861072468	61600454	dryclean
P-0016608-T01-IM6	25	107	0.269008871775729	16257053	facets
P-0016608-T01-IM6	50	51	0.269008871775729	41318954	facets
P-0016608-T01-IM6	75	38	0.269008871775729	60233188	facets
P-0016608-T01-IM6	100	36	0.269008871775729	68157843	facets
P-0016608-T01-IM6	150	34	0.269008871775729	76556000	facets
P-0016608-T01-IM6	200	29	0.269008871775729	93122061	facets
P-0016608-T01-IM6	25	105	0.179298587993375	11290875	dryclean
P-0016608-T01-IM6	50	46	0.179298587993375	44749075.5	dryclean
P-0016608-T01-IM6	75	41	0.179298587993375	53465278	dryclean
P-0016608-T01-IM6	100	41	0.179298587993375	53465278	dryclean
P-0016608-T01-IM6	150	37	0.179298587993375	62576836	dryclean
P-0016608-T01-IM6	200	34	0.179298587993375	75724700	dryclean
P-0016636-T01-IM6	25	82	0.283806357747819	20285187	facets
P-0016636-T01-IM6	50	34	0.283806357747819	78813617	facets
P-0016636-T01-IM6	75	27	0.283806357747819	93122024	facets
P-0016636-T01-IM6	100	27	0.283806357747819	93122024	facets
P-0016636-T01-IM6	150	27	0.283806357747819	93122024	facets
P-0016636-T01-IM6	200	26	0.283806357747819	106738319.5	facets
P-0016636-T01-IM6	25	64	0.17116345024902	19064493	dryclean
P-0016636-T01-IM6	50	28	0.17116345024902	89446785.5	dryclean
P-0016636-T01-IM6	75	27	0.17116345024902	93122024	dryclean
P-0016636-T01-IM6	100	27	0.17116345024902	93122024	dryclean
P-0016636-T01-IM6	150	27	0.17116345024902	93122024	dryclean
P-0016636-T01-IM6	200	27	0.17116345024902	93122024	dryclean
P-0016686-T01-IM6	25	89	0.250675142427305	17872750	facets
P-0016686-T01-IM6	50	44	0.250675142427305	49174846	facets
P-0016686-T01-IM6	75	39	0.250675142427305	68310800	facets
P-0016686-T01-IM6	100	36	0.250675142427305	75261545	facets
P-0016686-T01-IM6	150	31	0.250675142427305	81103891	facets
P-0016686-T01-IM6	200	30	0.250675142427305	83761248.5	facets
P-0016686-T01-IM6	25	89	0.208742272563627	19745998	dryclean
P-0016686-T01-IM6	50	54	0.208742272563627	39522100	dryclean
P-0016686-T01-IM6	75	43	0.208742272563627	54480651	dryclean
P-0016686-T01-IM6	100	38	0.208742272563627	67974528.5	dryclean
P-0016686-T01-IM6	150	33	0.208742272563627	80668431	dryclean
P-0016686-T01-IM6	200	27	0.208742272563627	92128365	dryclean
P-0016721-T01-IM6	25	108	0.709427148796038	12898600	facets
P-0016721-T01-IM6	50	55	0.709427148796038	32762150	facets
P-0016721-T01-IM6	75	38	0.709427148796038	58274225	facets
P-0016721-T01-IM6	100	33	0.709427148796038	73739050	facets
P-0016721-T01-IM6	150	30	0.709427148796038	88127550	facets
P-0016721-T01-IM6	200	26	0.709427148796038	112995775	facets
P-0016721-T01-IM6	25	105	0.346132386100901	13867113	dryclean
P-0016721-T01-IM6	50	51	0.346132386100901	34433800	dryclean
P-0016721-T01-IM6	75	41	0.346132386100901	54242950	dryclean
P-0016721-T01-IM6	100	38	0.346132386100901	58759793	dryclean
P-0016721-T01-IM6	150	32	0.346132386100901	83367607	dryclean
P-0016721-T01-IM6	200	29	0.346132386100901	90125550	dryclean
P-0016725-T01-IM6	25	255	0.450867678355823	6802950	facets
P-0016725-T01-IM6	50	103	0.450867678355823	21316406	facets
P-0016725-T01-IM6	75	76	0.450867678355823	25130641.5	facets
P-0016725-T01-IM6	100	42	0.450867678355823	58884367	facets
P-0016725-T01-IM6	150	30	0.450867678355823	80636965.5	facets
P-0016725-T01-IM6	200	28	0.450867678355823	89446933	facets
P-0016725-T01-IM6	25	201	0.29292243953552	8697214	dryclean
P-0016725-T01-IM6	50	88	0.29292243953552	22328269	dryclean
P-0016725-T01-IM6	75	48	0.29292243953552	47757041.5	dryclean
P-0016725-T01-IM6	100	37	0.29292243953552	61790928	dryclean
P-0016725-T01-IM6	150	29	0.29292243953552	80605700	dryclean
P-0016725-T01-IM6	200	29	0.29292243953552	80605700	dryclean
P-0016727-T01-IM6	25	137	0.226626812983491	14339385	facets
P-0016727-T01-IM6	50	75	0.226626812983491	33607226	facets
P-0016727-T01-IM6	75	58	0.226626812983491	38575839.5	facets
P-0016727-T01-IM6	100	47	0.226626812983491	57889550	facets
P-0016727-T01-IM6	150	34	0.226626812983491	80637004.5	facets
P-0016727-T01-IM6	200	30	0.226626812983491	88169779.5	facets
P-0016727-T01-IM6	25	142	0.169515251131932	12107787	dryclean
P-0016727-T01-IM6	50	72	0.169515251131932	34133988	dryclean
P-0016727-T01-IM6	75	59	0.169515251131932	37029450	dryclean
P-0016727-T01-IM6	100	52	0.169515251131932	40245811.5	dryclean
P-0016727-T01-IM6	150	38	0.169515251131932	74102554	dryclean
P-0016727-T01-IM6	200	36	0.169515251131932	80637004.5	dryclean
P-0016739-T01-IM6	25	106	0.270903573175637	12186928	facets
P-0016739-T01-IM6	50	51	0.270903573175637	38724547	facets
P-0016739-T01-IM6	75	39	0.270903573175637	73738970	facets
P-0016739-T01-IM6	100	39	0.270903573175637	73738970	facets
P-0016739-T01-IM6	150	37	0.270903573175637	75679406	facets
P-0016739-T01-IM6	200	34	0.270903573175637	80020790.5	facets
P-0016739-T01-IM6	25	116	0.173055929088893	14154654	dryclean
P-0016739-T01-IM6	50	55	0.173055929088893	36220307	dryclean
P-0016739-T01-IM6	75	45	0.173055929088893	54242467	dryclean
P-0016739-T01-IM6	100	38	0.173055929088893	69346438	dryclean
P-0016739-T01-IM6	150	36	0.173055929088893	74709188	dryclean
P-0016739-T01-IM6	200	34	0.173055929088893	77526323.5	dryclean
P-0016747-T01-IM6	25	119	0.292772435794919	11440850	facets
P-0016747-T01-IM6	50	66	0.292772435794919	29487756.5	facets
P-0016747-T01-IM6	75	59	0.292772435794919	32253209	facets
P-0016747-T01-IM6	100	59	0.292772435794919	32253209	facets
P-0016747-T01-IM6	150	57	0.292772435794919	32575611	facets
P-0016747-T01-IM6	200	51	0.292772435794919	34627000	facets
P-0016747-T01-IM6	25	125	0.184041210934104	13065858	dryclean
P-0016747-T01-IM6	50	72	0.184041210934104	24120499.5	dryclean
P-0016747-T01-IM6	75	67	0.184041210934104	28942563	dryclean
P-0016747-T01-IM6	100	67	0.184041210934104	28942563	dryclean
P-0016747-T01-IM6	150	63	0.184041210934104	30275182	dryclean
P-0016747-T01-IM6	200	62	0.184041210934104	30305546.5	dryclean
P-0016792-T01-IM6	25	82	0.207927938913022	21062675.5	facets
P-0016792-T01-IM6	50	56	0.207927938913022	35440556.5	facets
P-0016792-T01-IM6	75	48	0.207927938913022	47202575	facets
P-0016792-T01-IM6	100	39	0.207927938913022	62334827	facets
P-0016792-T01-IM6	150	37	0.207927938913022	66858389	facets
P-0016792-T01-IM6	200	36	0.207927938913022	79755307.5	facets
P-0016792-T01-IM6	25	78	0.145417220724763	20747171.5	dryclean
P-0016792-T01-IM6	50	56	0.145417220724763	34543782	dryclean
P-0016792-T01-IM6	75	45	0.145417220724763	46697581	dryclean
P-0016792-T01-IM6	100	43	0.145417220724763	47018069	dryclean
P-0016792-T01-IM6	150	39	0.145417220724763	60961002	dryclean
P-0016792-T01-IM6	200	38	0.145417220724763	68036925	dryclean
P-0016794-T01-IM6	25	92	0.279524204639415	24795489	facets
P-0016794-T01-IM6	50	45	0.279524204639415	55942844	facets
P-0016794-T01-IM6	75	32	0.279524204639415	77172275	facets
P-0016794-T01-IM6	100	29	0.279524204639415	86418600	facets
P-0016794-T01-IM6	150	26	0.279524204639415	111318556	facets
P-0016794-T01-IM6	200	23	0.279524204639415	133170586	facets
P-0016794-T01-IM6	25	87	0.168221683381864	25070150	dryclean
P-0016794-T01-IM6	50	47	0.168221683381864	45121116	dryclean
P-0016794-T01-IM6	75	31	0.168221683381864	79749993	dryclean
P-0016794-T01-IM6	100	29	0.168221683381864	80668340	dryclean
P-0016794-T01-IM6	150	24	0.168221683381864	133019881.5	dryclean
P-0016794-T01-IM6	200	23	0.168221683381864	133170586	dryclean
P-0016802-T01-IM6	25	106	0.275017965314191	12017289.5	facets
P-0016802-T01-IM6	50	39	0.275017965314191	62334773	facets
P-0016802-T01-IM6	75	29	0.275017965314191	89767859	facets
P-0016802-T01-IM6	100	23	0.275017965314191	133170595	facets
P-0016802-T01-IM6	150	23	0.275017965314191	133170595	facets
P-0016802-T01-IM6	200	23	0.275017965314191	133170595	facets
P-0016802-T01-IM6	25	101	0.160320582507946	11732075	dryclean
P-0016802-T01-IM6	50	31	0.160320582507946	85771531	dryclean
P-0016802-T01-IM6	75	26	0.160320582507946	119504736.5	dryclean
P-0016802-T01-IM6	100	25	0.160320582507946	119543950	dryclean
P-0016802-T01-IM6	150	23	0.160320582507946	133170595	dryclean
P-0016802-T01-IM6	200	23	0.160320582507946	133170595	dryclean
P-0016811-T03-IM6	25	132	0.367094725057985	11658342.5	facets
P-0016811-T03-IM6	50	68	0.367094725057985	31851885	facets
P-0016811-T03-IM6	75	56	0.367094725057985	33899574.5	facets
P-0016811-T03-IM6	100	53	0.367094725057985	37502450	facets
P-0016811-T03-IM6	150	46	0.367094725057985	61058993	facets
